CustomerID,SignupDate,Plan,MonthlyPrice,ContractType,Region,AcquisitionChannel,SupportTier,TenureMonths,AvgLoginsPerMonth,SupportTickets,SatisfactionScore,Churned,ChurnDate,CustomerLifetimeValue
CUST12180,2022-01-11,Basic,9.99,Annual,Central,Paid Ads,Standard Support,36,1.1,0,9.4,0,,395.6
CUST12181,2022-10-27,Basic,9.99,Monthly,West,Organic Search,Standard Support,26,6.6,0,8.0,0,,259.74
CUST12182,2024-11-10,Premium,39.99,Monthly,Central,Paid Ads,Self-Service,1,16.8,1,6.3,0,,39.99
CUST12183,2024-06-28,Basic,9.99,Monthly,Central,Organic Search,Standard Support,6,2.7,2,6.1,0,,59.94
CUST12184,2021-09-15,Standard,19.99,Monthly,Central,Email Campaign,Standard Support,4,17.8,0,7.1,1,2022-01-13,79.96
CUST12185,2024-06-18,Standard,19.99,Monthly,South,Organic Search,Self-Service,6,16.3,3,4.8,0,,119.94
CUST12186,2024-08-03,Standard,19.99,Monthly,West,Organic Search,Self-Service,5,4.7,1,7.7,0,,99.95
CUST12187,2024-10-02,Premium,39.99,Monthly,East,Organic Search,Standard Support,3,20.9,0,4.6,0,,119.97
CUST12188,2022-10-16,Standard,19.99,Annual,North,Social Media,Self-Service,26,0.0,2,6.1,0,,571.71
CUST12189,2021-11-01,Standard,19.99,Monthly,South,Paid Ads,Self-Service,38,7.8,4,7.1,0,,759.62
CUST12190,2023-09-15,Standard,19.99,Annual,North,Referral,Self-Service,15,11.9,1,7.4,0,,329.83
CUST12191,2023-02-22,Standard,19.99,Monthly,Central,Social Media,Standard Support,2,18.2,2,6.5,1,2023-04-23,39.98
CUST12192,2021-08-03,Standard,19.99,Monthly,South,Organic Search,Self-Service,41,15.1,0,6.8,0,,819.59
CUST12193,2021-06-25,Basic,9.99,Annual,North,Paid Ads,Self-Service,42,11.8,2,5.2,0,,461.54
CUST12194,2023-01-21,Standard,19.99,Annual,East,Organic Search,Priority Support,23,15.7,1,8.8,0,,505.75
CUST12195,2022-03-17,Basic,9.99,Monthly,North,Email Campaign,Standard Support,34,4.8,1,3.8,0,,339.66
CUST12196,2024-09-30,Standard,19.99,Monthly,West,Social Media,Self-Service,2,5.7,0,7.8,1,2024-11-29,39.98
CUST12197,2023-06-29,Basic,9.99,Monthly,East,Social Media,Priority Support,4,0.0,0,8.2,1,2023-10-27,39.96
CUST12198,2024-07-02,Basic,9.99,Annual,South,Email Campaign,Priority Support,1,7.9,0,7.9,1,2024-08-01,10.99
CUST12199,2022-05-17,Premium,39.99,Annual,West,Paid Ads,Priority Support,31,10.1,0,6.4,0,,1363.66
CUST12200,2021-11-12,Premium,39.99,Monthly,North,Paid Ads,Standard Support,38,25.8,0,8.0,0,,1519.62
CUST12201,2024-12-27,Standard,19.99,Monthly,West,Paid Ads,Self-Service,1,12.0,2,6.1,0,,19.99
CUST12202,2022-08-30,Standard,19.99,Annual,Central,Paid Ads,Self-Service,28,8.9,0,5.7,0,,615.69
CUST12203,2022-06-30,Basic,9.99,Annual,North,Referral,Priority Support,30,4.6,1,6.6,0,,329.67
CUST12204,2022-03-08,Standard,19.99,Monthly,Central,Social Media,Standard Support,34,9.4,0,7.5,0,,679.66
CUST12205,2024-02-03,Standard,19.99,Monthly,North,Referral,Self-Service,8,9.9,2,4.6,1,2024-09-30,159.92
CUST12206,2024-09-02,Basic,9.99,Monthly,Central,Organic Search,Self-Service,2,0.0,2,4.6,1,2024-11-01,19.98
CUST12207,2023-10-28,Premium,39.99,Monthly,North,Organic Search,Standard Support,14,18.0,1,10.0,0,,559.86
CUST12208,2024-03-28,Premium,39.99,Monthly,West,Organic Search,Self-Service,9,14.6,2,5.4,1,2024-12-23,359.91
CUST12209,2021-05-21,Standard,19.99,Monthly,Central,Referral,Self-Service,44,5.6,0,7.2,0,,879.56
CUST12210,2024-03-27,Standard,19.99,Monthly,West,Organic Search,Standard Support,9,4.9,3,8.1,0,,179.91
CUST12211,2023-06-06,Basic,9.99,Monthly,East,Social Media,Standard Support,19,7.8,1,7.2,0,,189.81
CUST12212,2022-07-23,Standard,19.99,Monthly,South,Social Media,Self-Service,29,13.8,1,7.4,0,,579.71
CUST12213,2023-06-03,Premium,39.99,Annual,Central,Organic Search,Self-Service,19,16.1,3,6.4,0,,835.79
CUST12214,2024-08-12,Standard,19.99,Annual,North,Email Campaign,Standard Support,1,0.0,3,4.7,1,2024-09-11,21.99
CUST12215,2024-11-01,Premium,39.99,Monthly,South,Paid Ads,Priority Support,2,6.8,0,6.3,0,,79.98
CUST12216,2022-05-08,Premium,39.99,Monthly,Central,Organic Search,Standard Support,32,18.7,2,5.7,0,,1279.68
CUST12217,2021-05-24,Premium,39.99,Monthly,South,Organic Search,Self-Service,43,18.8,1,4.5,0,,1719.57
CUST12218,2022-08-07,Basic,9.99,Monthly,South,Organic Search,Self-Service,29,4.8,0,7.3,0,,289.71
CUST12219,2024-02-21,Premium,39.99,Annual,West,Social Media,Standard Support,10,16.8,0,7.0,0,,439.89
CUST12220,2021-09-13,Standard,19.99,Monthly,North,Organic Search,Priority Support,40,18.6,0,6.7,0,,799.6
CUST12221,2024-09-30,Basic,9.99,Monthly,East,Paid Ads,Self-Service,3,7.6,1,5.8,0,,29.97
CUST12222,2023-04-25,Premium,39.99,Monthly,South,Social Media,Self-Service,20,15.4,0,8.6,0,,799.8
CUST12223,2021-04-06,Premium,39.99,Monthly,South,Organic Search,Self-Service,5,20.9,1,6.5,1,2021-09-03,199.95
CUST12224,2023-03-30,Standard,19.99,Annual,West,Paid Ads,Self-Service,12,5.5,2,3.3,1,2024-03-24,263.87
CUST12225,2023-07-13,Basic,9.99,Monthly,North,Paid Ads,Self-Service,2,6.0,1,6.7,1,2023-09-11,19.98
CUST12226,2022-09-23,Basic,9.99,Annual,Central,Referral,Priority Support,27,9.0,0,10.0,0,,296.7
CUST12227,2024-03-21,Basic,9.99,Monthly,Central,Organic Search,Priority Support,9,7.7,1,10.0,0,,89.91
CUST12228,2022-04-07,Premium,39.99,Monthly,West,Organic Search,Self-Service,33,15.0,0,7.4,0,,1319.67
CUST12229,2021-03-14,Basic,9.99,Monthly,North,Referral,Standard Support,46,8.6,1,7.8,0,,459.54
CUST12230,2024-10-12,Standard,19.99,Monthly,East,Email Campaign,Self-Service,2,18.6,1,5.6,1,2024-12-11,39.98
CUST12231,2021-11-18,Basic,9.99,Monthly,Central,Paid Ads,Self-Service,22,6.2,2,8.5,1,2023-09-09,219.78
CUST12232,2024-07-24,Standard,19.99,Monthly,South,Paid Ads,Self-Service,5,16.0,0,6.9,0,,99.95
CUST12233,2022-08-31,Standard,19.99,Monthly,Central,Paid Ads,Self-Service,28,10.7,0,9.0,0,,559.72
CUST12234,2022-07-22,Standard,19.99,Monthly,North,Organic Search,Self-Service,29,8.3,2,7.8,0,,579.71
CUST12235,2021-03-05,Basic,9.99,Annual,Central,Paid Ads,Standard Support,8,4.2,2,7.0,1,2021-10-31,87.91
CUST12236,2021-12-04,Basic,9.99,Monthly,South,Paid Ads,Standard Support,37,12.0,0,8.7,0,,369.63
CUST12237,2023-01-10,Standard,19.99,Annual,North,Paid Ads,Standard Support,24,9.0,2,5.0,0,,527.74
CUST12238,2024-09-02,Standard,19.99,Monthly,West,Referral,Standard Support,4,14.2,1,6.0,0,,79.96
CUST12239,2024-03-21,Premium,39.99,Monthly,North,Paid Ads,Self-Service,2,10.2,0,5.9,1,2024-05-20,79.98
CUST12240,2023-04-04,Standard,19.99,Monthly,North,Social Media,Self-Service,21,4.8,0,6.4,0,,419.79
CUST12241,2021-11-30,Basic,9.99,Monthly,South,Referral,Self-Service,21,4.1,1,6.4,1,2023-08-22,209.79
CUST12242,2023-11-21,Basic,9.99,Annual,Central,Organic Search,Standard Support,13,8.4,0,9.6,0,,142.86
CUST12243,2022-02-14,Basic,9.99,Monthly,West,Referral,Self-Service,35,14.8,3,6.6,0,,349.65
CUST12244,2022-12-18,Standard,19.99,Monthly,East,Referral,Self-Service,23,8.4,1,4.2,1,2024-11-07,459.77
CUST12245,2021-06-18,Basic,9.99,Monthly,East,Paid Ads,Standard Support,43,4.4,0,7.9,0,,429.57
CUST12246,2022-02-25,Premium,39.99,Monthly,North,Referral,Standard Support,34,16.4,1,7.0,0,,1359.66
CUST12247,2023-02-22,Basic,9.99,Monthly,West,Organic Search,Self-Service,22,15.1,0,3.8,0,,219.78
CUST12248,2021-01-01,Basic,9.99,Monthly,West,Social Media,Standard Support,48,10.6,1,6.4,0,,479.52
CUST12249,2023-06-23,Basic,9.99,Monthly,Central,Paid Ads,Self-Service,18,5.1,3,6.5,1,2024-12-14,179.82
CUST12250,2021-05-15,Standard,19.99,Monthly,East,Email Campaign,Self-Service,39,15.7,2,7.6,1,2024-07-28,779.61
CUST12251,2024-03-31,Standard,19.99,Monthly,West,Email Campaign,Self-Service,4,9.5,4,5.7,1,2024-07-29,79.96
CUST12252,2021-08-27,Basic,9.99,Annual,South,Email Campaign,Self-Service,29,6.9,0,6.3,1,2024-01-14,318.68
CUST12253,2021-11-21,Basic,9.99,Annual,Central,Referral,Priority Support,37,6.9,1,8.4,0,,406.59
CUST12254,2023-10-14,Basic,9.99,Monthly,North,Referral,Self-Service,2,3.9,3,9.4,1,2023-12-13,19.98
CUST12255,2024-12-19,Standard,19.99,Monthly,East,Organic Search,Self-Service,1,9.0,0,6.2,1,2024-12-31,19.99
CUST12256,2022-10-23,Standard,19.99,Monthly,North,Paid Ads,Self-Service,25,14.0,4,6.5,1,2024-11-11,499.75
CUST12257,2024-10-22,Premium,39.99,Annual,North,Social Media,Self-Service,2,11.7,1,7.4,0,,87.98
CUST12258,2023-09-26,Standard,19.99,Annual,West,Paid Ads,Standard Support,15,10.1,0,6.8,0,,329.83
CUST12259,2021-07-06,Basic,9.99,Monthly,North,Social Media,Standard Support,41,12.1,0,9.3,1,2024-11-17,409.59
CUST12260,2021-01-23,Basic,9.99,Annual,West,Organic Search,Standard Support,47,6.1,2,7.7,0,,516.48
CUST12261,2022-05-15,Basic,9.99,Monthly,South,Email Campaign,Self-Service,32,5.7,4,7.8,0,,319.68
CUST12262,2022-09-23,Standard,19.99,Monthly,Central,Paid Ads,Self-Service,6,13.8,2,7.1,1,2023-03-22,119.94
CUST12263,2024-01-16,Premium,39.99,Monthly,North,Organic Search,Standard Support,11,15.8,0,9.3,0,,439.89
CUST12264,2024-08-18,Premium,39.99,Monthly,South,Paid Ads,Self-Service,4,14.2,3,6.6,0,,159.96
CUST12265,2022-03-28,Standard,19.99,Annual,Central,Paid Ads,Self-Service,33,11.7,2,5.2,0,,725.64
CUST12266,2023-02-03,Premium,39.99,Monthly,Central,Referral,Self-Service,23,11.5,2,6.8,0,,919.77
CUST12267,2023-02-05,Basic,9.99,Monthly,South,Organic Search,Self-Service,23,0.4,2,5.3,0,,229.77
CUST12268,2024-10-05,Basic,9.99,Monthly,East,Referral,Standard Support,2,1.8,0,6.8,0,,19.98
CUST12269,2022-02-14,Standard,19.99,Monthly,East,Paid Ads,Priority Support,35,12.8,0,10.0,0,,699.65
CUST12270,2024-12-18,Basic,9.99,Monthly,North,Paid Ads,Self-Service,1,9.6,2,7.1,0,,9.99
CUST12271,2023-09-01,Standard,19.99,Annual,East,Social Media,Standard Support,14,11.0,0,6.1,1,2024-10-25,307.85
CUST12272,2022-07-14,Basic,9.99,Monthly,South,Paid Ads,Standard Support,10,5.6,1,6.4,1,2023-05-10,99.9
CUST12273,2024-06-02,Standard,19.99,Monthly,North,Social Media,Self-Service,7,16.1,3,7.3,0,,139.93
CUST12274,2024-05-04,Basic,9.99,Annual,North,Referral,Priority Support,5,2.8,0,4.2,1,2024-10-01,54.95
CUST12275,2024-10-23,Basic,9.99,Monthly,West,Paid Ads,Priority Support,2,14.0,2,5.7,1,2024-12-22,19.98
CUST12276,2021-02-22,Basic,9.99,Annual,West,Organic Search,Self-Service,46,11.8,0,7.7,0,,505.49
CUST12277,2022-08-21,Standard,19.99,Monthly,East,Social Media,Standard Support,28,7.5,0,7.2,0,,559.72
CUST12278,2024-05-25,Basic,9.99,Monthly,South,Paid Ads,Self-Service,7,4.2,2,6.6,0,,69.93
CUST12279,2022-04-14,Basic,9.99,Annual,North,Paid Ads,Standard Support,7,0.7,0,4.4,1,2022-11-10,76.92
CUST12280,2022-02-02,Standard,19.99,Monthly,North,Organic Search,Self-Service,35,12.2,1,5.5,0,,699.65
CUST12281,2024-04-18,Basic,9.99,Annual,West,Referral,Self-Service,8,1.7,0,8.6,0,,87.91
CUST12282,2023-01-20,Basic,9.99,Monthly,Central,Email Campaign,Standard Support,23,14.0,1,6.0,0,,229.77
CUST12283,2024-06-26,Standard,19.99,Monthly,East,Social Media,Standard Support,6,7.1,1,6.2,0,,119.94
CUST12284,2023-01-10,Premium,39.99,Monthly,East,Email Campaign,Standard Support,24,10.7,0,7.1,0,,959.76
CUST12285,2022-12-02,Basic,9.99,Monthly,Central,Paid Ads,Standard Support,24,7.5,0,7.0,1,2024-11-21,239.76
CUST12286,2023-01-31,Standard,19.99,Monthly,North,Organic Search,Self-Service,23,6.2,1,6.4,0,,459.77
CUST12287,2023-09-01,Standard,19.99,Monthly,Central,Paid Ads,Standard Support,16,14.4,2,8.9,0,,319.84
CUST12288,2021-05-19,Standard,19.99,Monthly,North,Referral,Standard Support,44,3.4,0,8.8,0,,879.56
CUST12289,2024-09-03,Basic,9.99,Monthly,South,Paid Ads,Standard Support,3,10.9,1,6.2,0,,29.97
CUST12290,2021-09-30,Standard,19.99,Annual,Central,Organic Search,Self-Service,39,13.5,2,3.4,0,,857.57
CUST12291,2022-12-19,Premium,39.99,Monthly,North,Paid Ads,Standard Support,24,18.2,1,6.0,0,,959.76
CUST12292,2023-02-07,Basic,9.99,Monthly,North,Referral,Self-Service,5,3.6,2,5.9,1,2023-07-07,49.95
CUST12293,2022-06-01,Premium,39.99,Monthly,North,Paid Ads,Standard Support,31,17.8,0,7.6,0,,1239.69
CUST12294,2023-05-14,Standard,19.99,Monthly,West,Organic Search,Self-Service,19,13.5,3,6.2,0,,379.81
CUST12295,2024-01-23,Basic,9.99,Monthly,South,Paid Ads,Standard Support,11,5.7,1,6.9,0,,109.89
CUST12296,2021-05-18,Basic,9.99,Monthly,North,Social Media,Self-Service,17,9.4,1,6.0,1,2022-10-10,169.83
CUST12297,2024-03-01,Basic,9.99,Annual,North,Email Campaign,Standard Support,10,6.9,1,4.1,0,,109.89
CUST12298,2024-06-11,Basic,9.99,Annual,South,Social Media,Self-Service,6,9.3,3,5.8,1,2024-12-08,65.93
CUST12299,2023-11-20,Standard,19.99,Monthly,Central,Paid Ads,Self-Service,9,13.3,1,6.3,1,2024-08-16,179.91
CUST12300,2022-11-03,Standard,19.99,Monthly,North,Social Media,Priority Support,26,9.8,0,7.1,0,,519.74
CUST12301,2023-11-27,Premium,39.99,Monthly,East,Referral,Priority Support,13,19.8,0,9.6,0,,519.87
CUST12302,2023-01-26,Standard,19.99,Monthly,West,Organic Search,Priority Support,23,7.1,1,7.9,0,,459.77
CUST12303,2022-11-11,Standard,19.99,Monthly,Central,Organic Search,Standard Support,11,10.8,1,7.7,1,2023-10-07,219.89
CUST12304,2023-05-23,Basic,9.99,Monthly,South,Referral,Self-Service,19,9.3,2,5.6,0,,189.81
CUST12305,2023-12-31,Basic,9.99,Monthly,North,Paid Ads,Self-Service,9,7.2,1,2.9,1,2024-09-26,89.91
CUST12306,2021-07-09,Basic,9.99,Annual,North,Social Media,Standard Support,42,0.1,0,7.3,0,,461.54
CUST12307,2023-06-10,Premium,39.99,Annual,South,Paid Ads,Priority Support,19,18.3,0,9.0,0,,835.79
CUST12308,2024-03-09,Premium,39.99,Annual,West,Social Media,Self-Service,9,10.4,0,,0,,395.9
CUST12309,2022-06-15,Basic,9.99,Monthly,Central,Email Campaign,Self-Service,31,11.3,1,7.5,0,,309.69
CUST12310,2023-12-26,Standard,19.99,Annual,West,Paid Ads,Standard Support,9,3.7,2,7.0,1,2024-09-21,197.9
CUST12311,2023-04-13,Standard,19.99,Monthly,East,Paid Ads,Self-Service,6,7.4,2,8.9,1,2023-10-10,119.94
CUST12312,2021-08-20,Standard,19.99,Monthly,North,Referral,Standard Support,40,13.7,0,8.0,0,,799.6
CUST12313,2023-03-30,Basic,9.99,Annual,North,Paid Ads,Self-Service,20,7.0,2,8.4,1,2024-11-19,219.78
CUST12314,2022-09-17,Premium,39.99,Monthly,Central,Paid Ads,Standard Support,27,16.3,0,6.7,0,,1079.73
CUST12315,2021-03-12,Basic,9.99,Annual,West,Social Media,Standard Support,46,7.5,0,7.2,0,,505.49
CUST12316,2022-03-03,Premium,39.99,Annual,East,Organic Search,Self-Service,34,13.1,0,6.5,0,,1495.63
CUST12317,2021-02-08,Basic,9.99,Annual,South,Social Media,Standard Support,47,11.4,1,7.8,0,,516.48
CUST12318,2022-04-26,Standard,19.99,Monthly,West,Organic Search,Self-Service,32,9.1,3,8.3,0,,639.68
CUST12319,2021-06-10,Basic,9.99,Monthly,South,Paid Ads,Standard Support,16,7.7,0,8.6,1,2022-10-03,159.84
CUST12320,2022-07-11,Basic,9.99,Monthly,North,Organic Search,Standard Support,30,12.1,1,4.9,0,,299.7
CUST12321,2024-04-14,Basic,9.99,Monthly,South,Paid Ads,Standard Support,8,9.8,0,9.5,0,,79.92
CUST12322,2021-01-27,Premium,39.99,Monthly,West,Organic Search,Priority Support,47,11.4,0,8.4,0,,1879.53
CUST12323,2022-12-19,Basic,9.99,Annual,Central,Organic Search,Self-Service,23,8.7,2,4.4,1,2024-11-08,252.75
CUST12324,2023-11-24,Premium,39.99,Monthly,Central,Organic Search,Self-Service,13,10.5,3,6.9,0,,519.87
CUST12325,2024-07-18,Standard,19.99,Annual,East,Social Media,Self-Service,4,5.8,5,5.3,1,2024-11-15,87.96
CUST12326,2021-01-19,Standard,19.99,Monthly,North,Organic Search,Self-Service,48,10.2,1,6.2,0,,959.52
CUST12327,2023-04-05,Basic,9.99,Monthly,East,Email Campaign,Standard Support,2,3.1,1,7.6,1,2023-06-04,19.98
CUST12328,2024-03-27,Basic,9.99,Monthly,Central,Email Campaign,Self-Service,6,14.1,5,7.4,1,2024-09-23,59.94
CUST12329,2024-09-10,Premium,39.99,Monthly,North,Email Campaign,Standard Support,3,11.6,1,9.2,0,,119.97
CUST12330,2021-04-21,Standard,19.99,Annual,West,Referral,Self-Service,45,14.8,2,7.0,0,,989.5
CUST12331,2022-02-18,Standard,19.99,Monthly,West,Referral,Standard Support,25,9.1,0,7.6,1,2024-03-09,499.75
CUST12332,2023-01-13,Basic,9.99,Monthly,Central,Social Media,Standard Support,23,4.8,2,6.7,0,,229.77
CUST12333,2023-10-09,Basic,9.99,Monthly,North,Organic Search,Standard Support,14,8.1,0,6.6,0,,139.86
CUST12334,2022-03-03,Basic,9.99,Annual,North,Social Media,Self-Service,5,1.9,0,6.1,1,2022-07-31,54.95
CUST12335,2021-10-20,Standard,19.99,Monthly,North,Social Media,Standard Support,38,11.8,1,7.5,0,,759.62
CUST12336,2024-12-09,Standard,19.99,Annual,South,Paid Ads,Self-Service,1,12.0,1,8.8,0,,21.99
CUST12337,2023-02-05,Premium,39.99,Monthly,South,Email Campaign,Self-Service,23,16.1,0,4.2,0,,919.77
CUST12338,2023-04-16,Standard,19.99,Annual,South,Referral,Self-Service,20,13.6,0,7.2,0,,439.78
CUST12339,2023-01-22,Basic,9.99,Annual,Central,Email Campaign,Priority Support,23,4.1,0,8.9,0,,252.75
CUST12340,2022-06-02,Basic,9.99,Monthly,South,Social Media,Standard Support,31,6.1,1,7.1,0,,309.69
CUST12341,2022-07-15,Standard,19.99,Annual,South,Email Campaign,Standard Support,30,13.5,2,9.0,0,,659.67
CUST12342,2024-10-21,Basic,9.99,Monthly,West,Organic Search,Standard Support,2,2.1,0,8.9,0,,19.98
CUST12343,2022-05-01,Basic,9.99,Monthly,North,Social Media,Self-Service,32,4.9,1,5.1,0,,319.68
CUST12344,2024-09-28,Basic,9.99,Monthly,North,Paid Ads,Standard Support,1,5.8,1,6.9,1,2024-10-28,9.99
CUST12345,2024-03-27,Basic,9.99,Monthly,Central,Social Media,Priority Support,9,0.8,0,7.4,1,2024-12-22,89.91
CUST12346,2023-11-24,Standard,19.99,Monthly,East,Referral,Standard Support,13,10.2,2,8.2,0,,259.87
CUST12347,2023-04-27,Basic,9.99,Monthly,East,Organic Search,Standard Support,20,2.7,1,8.2,1,2024-12-17,199.8
CUST12348,2022-02-16,Basic,9.99,Annual,East,Organic Search,Self-Service,34,10.4,1,8.3,0,,373.63
CUST12349,2022-06-29,Standard,19.99,Monthly,North,Email Campaign,Self-Service,19,6.8,0,6.5,1,2024-01-20,379.81
CUST12350,2023-07-16,Standard,19.99,Monthly,Central,Paid Ads,Standard Support,17,11.4,0,8.4,0,,339.83
CUST12351,2021-08-17,Premium,39.99,Monthly,Central,Email Campaign,Standard Support,41,15.8,1,3.8,0,,1639.59
CUST12352,2021-06-09,Standard,19.99,Annual,South,Organic Search,Self-Service,25,13.1,2,5.4,1,2023-06-29,549.73
CUST12353,2024-09-03,Basic,9.99,Monthly,East,Referral,Self-Service,3,4.6,2,7.8,1,2024-12-02,29.97
CUST12354,2023-11-16,Standard,19.99,Monthly,East,Organic Search,Standard Support,13,17.4,0,7.4,0,,259.87
CUST12355,2024-08-01,Premium,39.99,Monthly,South,Paid Ads,Self-Service,3,17.9,5,7.1,1,2024-10-30,119.97
CUST12356,2021-12-06,Standard,19.99,Monthly,Central,Paid Ads,Standard Support,37,14.8,0,9.7,0,,739.63
CUST12357,2024-06-06,Basic,9.99,Monthly,South,Paid Ads,Standard Support,6,8.7,1,10.0,0,,59.94
CUST12358,2023-09-14,Basic,9.99,Annual,East,Social Media,Self-Service,15,8.9,2,7.9,0,,164.84
CUST12359,2022-11-02,Basic,9.99,Annual,South,Paid Ads,Self-Service,22,0.0,4,6.4,1,2024-08-23,241.76
CUST12360,2024-03-05,Basic,9.99,Monthly,East,Organic Search,Self-Service,10,6.9,1,9.0,0,,99.9
CUST12361,2024-05-21,Basic,9.99,Annual,West,Organic Search,Priority Support,7,2.5,1,5.5,0,,76.92
CUST12362,2021-07-17,Basic,9.99,Monthly,East,Referral,Priority Support,42,2.8,0,5.9,0,,419.58
CUST12363,2024-04-22,Basic,9.99,Annual,North,Organic Search,Standard Support,8,9.5,1,3.8,0,,87.91
CUST12364,2022-10-11,Basic,9.99,Monthly,East,Organic Search,Standard Support,27,8.0,1,6.6,0,,269.73
CUST12365,2023-07-12,Premium,39.99,Monthly,East,Paid Ads,Priority Support,11,17.3,0,8.9,1,2024-06-06,439.89
CUST12366,2022-04-21,Standard,19.99,Monthly,North,Referral,Standard Support,32,14.7,2,8.5,0,,639.68
CUST12367,2021-03-22,Premium,39.99,Monthly,SOUTH,Email Campaign,Standard Support,46,27.7,1,5.5,0,,1839.54
CUST12368,2024-05-30,Basic,9.99,Annual,East,Organic Search,Standard Support,7,4.2,0,8.1,0,,76.92
CUST12369,2022-09-09,Standard,19.99,Annual,West,Paid Ads,Standard Support,28,13.9,1,,0,,615.69
CUST12370,2021-03-17,Standard,19.99,Monthly,North,Organic Search,Standard Support,46,8.5,0,7.1,0,,919.54
CUST12371,2022-10-15,Premium,39.99,Monthly,North,Social Media,Priority Support,26,10.2,0,5.8,0,,1039.74
CUST12372,2023-05-29,Standard,19.99,Annual,East,Referral,Self-Service,19,7.9,0,5.0,0,,417.79
CUST12373,2023-09-21,Standard,19.99,Annual,West,Social Media,Standard Support,15,14.5,0,8.3,0,,329.83
CUST12374,2022-10-05,Premium,39.99,Monthly,South,Paid Ads,Priority Support,4,18.6,0,6.7,1,2023-02-02,159.96
CUST12375,2024-04-09,Premium,39.99,Monthly,North,Paid Ads,Standard Support,8,13.1,3,7.4,1,2024-12-05,319.92
CUST12376,2021-05-04,Standard,19.99,Monthly,South,Email Campaign,Self-Service,44,2.8,1,7.4,0,,879.56
CUST12377,2023-03-07,Basic,9.99,Monthly,North,Paid Ads,Standard Support,22,0.0,0,7.2,0,,219.78
CUST12378,2023-06-24,Premium,39.99,Monthly,West,Organic Search,Self-Service,18,19.5,1,6.5,0,,719.82
CUST12379,2023-02-18,Premium,39.99,Monthly,Central,Email Campaign,Standard Support,22,21.7,0,9.1,0,,879.78
CUST12380,2023-04-18,Standard,19.99,Monthly,Central,Organic Search,Self-Service,17,11.8,2,7.3,1,2024-09-09,339.83
CUST12381,2022-01-12,Premium,39.99,Monthly,North,Social Media,Self-Service,36,24.6,1,6.2,0,,1439.64
CUST12382,2024-07-22,Premium,39.99,Monthly,West,Organic Search,Self-Service,5,15.4,2,7.2,0,,199.95
CUST12383,2024-07-09,Premium,39.99,Annual,South,Paid Ads,Self-Service,5,13.8,2,5.3,0,,219.95
CUST12384,2022-11-15,Premium,39.99,Monthly,North,Referral,Standard Support,6,10.2,1,8.1,1,2023-05-14,239.94
CUST12385,2023-03-04,Basic,9.99,Annual,Central,Paid Ads,Standard Support,4,9.2,0,8.4,1,2023-07-02,43.96
CUST12386,2023-01-16,Basic,9.99,Annual,West,Paid Ads,Standard Support,23,16.2,1,6.9,0,,252.75
CUST12387,2023-04-20,Premium,39.99,Monthly,Central,Social Media,Self-Service,20,16.6,2,8.5,0,,799.8
CUST12388,2022-10-22,Basic,9.99,Monthly,South,Social Media,Self-Service,26,6.4,0,4.7,0,,259.74
CUST12389,2024-05-13,Basic,9.99,Monthly,Central,Organic Search,Self-Service,3,7.5,3,5.6,1,2024-08-11,29.97
CUST12390,2021-10-22,Basic,9.99,Monthly,East,Organic Search,Standard Support,38,5.8,1,8.9,0,,379.62
CUST12391,2022-01-09,Premium,39.99,Monthly,South,Paid Ads,Standard Support,36,12.5,1,8.3,0,,1439.64
CUST12392,2022-07-25,Basic,9.99,Annual,West,Paid Ads,Standard Support,19,6.5,1,5.9,1,2024-02-15,208.79
CUST12393,2022-05-01,Basic,9.99,Annual,North,Organic Search,Self-Service,32,1.9,2,7.2,0,,351.65
CUST12394,2022-12-06,Basic,9.99,Annual,Central,Organic Search,Standard Support,25,9.6,0,5.6,0,,274.73
CUST12395,2022-01-21,Basic,9.99,Monthly,West,Paid Ads,Priority Support,4,1.1,0,9.4,1,2022-05-21,39.96
CUST12396,2024-11-25,Standard,19.99,Monthly,South,Social Media,Standard Support,1,11.7,1,6.9,0,,19.99
CUST12397,2024-05-03,Premium,39.99,Monthly,Central,Paid Ads,Self-Service,8,22.7,0,7.6,1,2024-12-29,319.92
CUST12398,2022-04-30,Basic,9.99,Monthly,North,Social Media,Self-Service,32,9.9,0,7.2,0,,319.68
CUST12399,2021-06-11,Premium,39.99,Monthly,West,Referral,Self-Service,43,16.3,0,7.2,0,,1719.57
CUST12400,2024-02-09,Standard,19.99,Annual,West,Referral,Self-Service,10,8.0,2,6.2,0,,219.89
CUST12401,2023-08-11,Premium,39.99,Monthly,North,Email Campaign,Standard Support,16,16.0,1,9.3,0,,639.84
CUST12402,2024-12-29,Standard,19.99,Monthly,South,Email Campaign,Self-Service,1,11.7,2,4.8,1,2024-12-31,19.99
CUST12403,2024-08-29,Premium,39.99,Monthly,West,Social Media,Self-Service,4,16.6,0,8.3,0,,159.96
CUST12404,2021-06-29,Standard,19.99,Monthly,South,Email Campaign,Self-Service,42,14.4,5,6.4,0,,839.58
CUST12405,2021-05-03,Basic,9.99,Monthly,North,Email Campaign,Standard Support,44,2.4,3,7.0,0,,439.56
CUST12406,2022-09-24,Premium,39.99,Annual,East,Referral,Priority Support,27,17.3,1,8.6,0,,1187.7
CUST12407,2023-01-08,Standard,19.99,Monthly,North,Referral,Self-Service,24,14.3,0,5.0,0,,479.76
